2019-07-24 18:40:24 INFO     Loading Data
2019-07-24 18:40:26 INFO     Model Setting Up
2019-07-24 18:41:40 INFO     train_dir : [../datasets/mnist/train]
2019-07-24 18:41:40 INFO     test_dir : [../datasets/mnist/test]
2019-07-24 18:41:40 INFO     save_dir : [./save]
2019-07-24 18:41:40 INFO     gpu : [3]
2019-07-24 18:41:40 INFO     num_epochs : [200]
2019-07-24 18:41:40 INFO     batch_size : [256]
2019-07-24 18:41:40 INFO     num_points : [512]
2019-07-24 18:41:40 INFO     visualize : [False]
2019-07-24 18:41:40 INFO     log_interval : [1000]
2019-07-24 18:41:40 INFO     save_interval : [20]
2019-07-24 18:41:40 INFO     baselr : [5e-05]
2019-07-24 18:41:40 INFO     density_radius : [0.2]
2019-07-24 18:41:40 INFO     num_grids : [3]
2019-07-24 18:41:40 INFO     base_radius : [1]
2019-07-24 18:41:40 INFO     static_sigma : [0.05]
2019-07-24 18:41:40 INFO     use_static_sigma : [False]
2019-07-24 18:41:40 INFO     use_weights : [False]
2019-07-24 18:41:40 INFO     sigma_layer_diff : [True]
2019-07-24 18:41:40 INFO     feature_out1 : [8]
2019-07-24 18:41:40 INFO     feature_out2 : [16]
2019-07-24 18:41:40 INFO     feature_out3 : [32]
2019-07-24 18:41:40 INFO     feature_out4 : [64]
2019-07-24 18:41:40 INFO     feature_out5 : [128]
2019-07-24 18:41:40 INFO     num_classes : [10]
2019-07-24 18:41:40 INFO     num_so3_layers : [3]
2019-07-24 18:41:40 INFO     bandwidth_0 : [16]
2019-07-24 18:41:40 INFO     bandwidth_out1 : [16]
2019-07-24 18:41:40 INFO     bandwidth_out2 : [10]
2019-07-24 18:41:40 INFO     bandwidth_out3 : [6]
2019-07-24 18:41:40 INFO     bandwidth_out4 : [4]
2019-07-24 18:41:40 INFO     bandwidth_out5 : [2]
2019-07-24 18:41:40 INFO     resume_training : [0]
2019-07-24 18:41:40 INFO     Start Training
